X,Y,Z,wX,wY,wZ,AlignmentRate,L,R
  5.134820,  -0.293180,  13.256141,   0.309452,   0.635762,  -0.707140,   0.963980,   3.000000,   0.500000
  7.660435,  -9.807650,  13.108125,   0.362396,   0.436775,  -0.823345,   0.978831,   3.000000,   0.500000
 -6.790140,   8.177510,  -2.922413,   0.719796,   0.409457,  -0.560571,   0.806918,   3.000000,   0.500000
 -0.520014,   7.126624,   1.775730,   0.690289,   0.299955,  -0.658429,   0.937520,   3.000000,   0.500000
 -2.433298,  -7.826943,  -4.915798,  -0.005823,  -0.449891,  -0.893065,   0.939995,   3.000000,   0.500000
-10.123762, -12.382957,  -4.075850,  -0.387735,   0.221958,  -0.894649,   0.995603,   3.000000,   0.500000
 10.746066,   1.849735,   4.266201,   0.076400,   0.359914,  -0.929852,   0.976022,   3.000000,   0.500000
  9.868582, -12.247583,   3.697305,  -0.151807,   0.340406,  -0.927943,   0.949003,   3.000000,   0.500000
  0.240686,   1.398426,  -9.006614,  -0.698075,  -0.516366,   0.496042,   0.989066,   3.000000,   0.500000
 -3.547777, -14.869601,   6.100018,   0.447529,   0.467916,   0.762085,   0.935937,   3.000000,   0.500000
  4.962595,  13.488173, -14.594546,   0.379247,   0.334216,  -0.862828,   0.992316,   3.000000,   0.500000
-10.024126, -11.255501,  -9.133037,  -0.321599,   0.167969,  -0.931859,   0.987718,   3.000000,   0.500000
-13.943600,   4.868903,   6.484748,   0.137762,   0.425194,  -0.894557,   0.991709,   3.000000,   0.500000
 -7.567216,  11.905716,   6.572127,  -0.464609,   0.030114,  -0.885004,   0.968932,   3.000000,   0.500000
 -1.843991, -12.857898,  -1.087538,   0.057891,  -0.069170,  -0.995924,   0.939667,   3.000000,   0.500000
 -3.467549,   0.887864,  -8.520468,   0.772200,   0.409193,  -0.486074,   0.989290,   3.000000,   0.500000
  6.513967,   9.124205,   0.131740,   0.228843,  -0.756930,   0.612118,   0.854036,   3.000000,   0.500000
 -9.579465,  -4.386854,  -7.603202,  -0.692258,  -0.094871,   0.715387,   0.878102,   3.000000,   0.500000
-11.381099,  -4.281490,   9.819982,  -0.297857,  -0.629356,   0.717769,   0.963559,   3.000000,   0.500000
 -6.189664,  -3.965035, -10.898366,  -0.594251,   0.302601,   0.745183,   0.649155,   3.000000,   0.500000
  1.869019, -10.514562,   6.493601,   0.537751,   0.783061,  -0.312474,   0.822013,   3.000000,   0.500000
  2.743920,  -4.706666, -13.635020,  -0.309368,  -0.682387,   0.662299,   0.979028,   3.000000,   0.500000
 -9.224633, -10.397343,  -1.490182,   0.327841,  -0.246553,   0.911993,   0.959504,   3.000000,   0.500000
  3.281350,  -1.730927, -12.978202,   0.393703,   0.631373,  -0.668106,   0.982191,   3.000000,   0.500000
 13.633415,   7.218448,  -9.148837,  -0.311676,   0.134512,  -0.940619,   0.981915,   3.000000,   0.500000
 14.604185,   3.301703,   4.330222,  -0.047110,   0.212192,  -0.976092,   0.990378,   3.000000,   0.500000
 -9.847977,   9.184419, -13.376973,   0.153908,  -0.986903,   0.048329,   0.975797,   3.000000,   0.500000
-11.209110, -10.954488,  -3.451926,  -0.311312,   0.315000,  -0.896582,   0.977892,   3.000000,   0.500000
  5.945765,  -7.192752,  -7.289026,  -0.053120,  -0.448132,   0.892388,   0.906644,   3.000000,   0.500000
  6.021167,   2.476269,  -4.771108,   0.515341,  -0.068923,  -0.854209,   0.975205,   3.000000,   0.500000
 -7.961999, -12.283940,   3.078495,   0.357359,  -0.132081,   0.924580,   0.989266,   3.000000,   0.500000
 -8.882425, -13.779653,  -5.311063,  -0.345004,   0.163605,  -0.924233,   0.990853,   3.000000,   0.500000
 -7.732514,  -2.212103,  -5.901695,  -0.853738,  -0.350984,   0.384633,   0.970754,   3.000000,   0.500000
 -6.287382,  11.485863,  -3.070373,   0.055622,   0.423635,  -0.904124,   0.910742,   3.000000,   0.500000
  0.455313,   6.768232,  -2.918675,  -0.752694,  -0.301295,   0.585383,   0.957760,   3.000000,   0.500000
-14.675106,  -2.080472,   7.955320,   0.341289,   0.289226,  -0.894355,   0.977018,   3.000000,   0.500000
 12.513405,  -6.950442,   6.271629,   0.062359,   0.327965,  -0.942630,   0.971606,   3.000000,   0.500000
 -3.761126,  -2.630410,  -2.686421,  -0.842028,  -0.112124,   0.527652,   0.941819,   3.000000,   0.500000
  9.150681,  -4.991121, -10.479976,  -0.441436,   0.287465,   0.849999,   0.964299,   3.000000,   0.500000
  9.193646, -10.267232,  -9.006140,  -0.097637,  -0.307404,   0.946557,   0.958686,   3.000000,   0.500000
  8.414643,  10.753691,  -0.954725,  -0.125574,   0.750514,  -0.648815,   0.978860,   3.000000,   0.500000
 -6.473062, -10.060797,   3.143549,   0.547070,  -0.230412,   0.804751,   0.972873,   3.000000,   0.500000
  0.193625,  10.270121,  -4.665356,  -0.534345,  -0.403002,   0.743011,   0.986215,   3.000000,   0.500000
 -7.566864,   3.475575,  14.694476,  -0.330116,   0.940202,   0.083930,   0.989155,   3.000000,   0.500000
 -9.462706,  10.492781,   0.143952,  -0.351388,   0.053702,  -0.934688,   0.960251,   3.000000,   0.500000
-10.447624,  12.161691,   5.249006,   0.477844,  -0.260714,   0.838865,   0.976207,   3.000000,   0.500000
-12.598124,   4.281576,   9.608810,  -0.068217,  -0.461105,   0.884719,   0.981360,   3.000000,   0.500000
 11.109736,   5.125455,  -5.868643,  -0.199684,   0.154387,  -0.967621,   0.991758,   3.000000,   0.500000
  1.510406,  10.254729,  12.997313,  -0.074596,  -0.062744,   0.995238,   0.936921,   3.000000,   0.500000
  0.105175, -14.691655,  -9.096347,  -0.494831,  -0.431436,   0.754324,   0.992714,   3.000000,   0.500000
 -5.981254,  -6.085026, -11.210322,  -0.272815,   0.239735,   0.931719,   0.769983,   3.000000,   0.500000
  8.509573,   7.556607,   2.812580,  -0.124314,   0.746768,  -0.653363,   0.958038,   3.000000,   0.500000
 -9.827999, -11.888602,   3.850939,  -0.417433,   0.211646,  -0.883717,   0.992030,   3.000000,   0.500000
  3.987594,  -7.114205, -10.702362,   0.090619,   0.561682,  -0.822375,   0.963067,   3.000000,   0.500000
-12.610817,   9.063774,  -2.621970,   0.310381,  -0.109539,   0.944280,   0.982865,   3.000000,   0.500000
 -9.928221,   4.536709,  13.336336,   0.327025,  -0.937089,  -0.122142,   0.970311,   3.000000,   0.500000
  8.610069,  10.387155, -14.611441,  -0.064230,  -0.176923,   0.982127,   0.987504,   3.000000,   0.500000
 -4.450476,  -9.047547,   5.832115,   0.696907,  -0.301813,   0.650560,   0.865593,   3.000000,   0.500000
 -6.439545,  -3.510005,  -5.911926,  -0.858407,  -0.378376,   0.346365,   0.971616,   3.000000,   0.500000
 -7.102084,   2.782303,  11.247106,  -0.365956,   0.924191,   0.109298,   0.990231,   3.000000,   0.500000
  0.873857,  -8.128964,  -7.343471,  -0.208163,  -0.036232,   0.977423,   0.922707,   3.000000,   0.500000
 -3.838412, -13.766930,  -5.382361,   0.105678,   0.402834,  -0.909152,   0.933798,   3.000000,   0.500000
-11.561166, -11.327480,  -7.774031,   0.305555,  -0.276076,   0.911273,   0.991504,   3.000000,   0.500000
 -7.765965,   2.747328,  13.772088,  -0.355255,   0.929473,   0.099373,   0.991894,   3.000000,   0.500000
 -8.064597,  -8.285347,   0.788240,  -0.793977,   0.110039,  -0.597906,   0.944942,   3.000000,   0.500000
 -6.441067,   1.039571,   0.453512,  -0.783273,  -0.476185,   0.399664,   0.984068,   3.000000,   0.500000
 11.199035, -14.341290,   3.980219,   0.312756,  -0.407503,   0.857977,   0.979492,   3.000000,   0.500000
 -3.031928,   7.928655,   7.712762,  -0.815163,  -0.010879,  -0.579130,   0.712298,   3.000000,   0.500000
 14.428326,   8.573891,   8.427992,   0.246441,  -0.564024,   0.788127,   0.987164,   3.000000,   0.500000
-14.431105,  -2.016294,  14.114773,  -0.180114,  -0.337964,   0.923764,   0.987176,   3.000000,   0.500000
 13.566305,   9.981371,   9.262364,   0.233347,  -0.603019,   0.762835,   0.984653,   3.000000,   0.500000
 -1.085048,  13.785368,   5.592726,  -0.341375,  -0.762089,  -0.550167,   0.918819,   3.000000,   0.500000
-14.217132,  11.070212,   3.924077,   0.270744,  -0.383247,   0.883074,   0.989202,   3.000000,   0.500000
 13.967793,  -3.342260,   6.093554,  -0.415507,  -0.360384,   0.835151,   0.973789,   3.000000,   0.500000
 11.743905,  -9.239984,   7.624933,   0.109791,   0.223523,  -0.968495,   0.990691,   3.000000,   0.500000
 10.056256,  14.481743,   4.657106,  -0.325259,   0.476828,  -0.816604,   0.974045,   3.000000,   0.500000
  9.821292,  10.016210,   6.817533,   0.529755,  -0.633195,   0.564291,   0.965752,   3.000000,   0.500000
-11.220032,  -7.813373, -14.818589,   0.050850,  -0.352763,   0.934330,   0.948820,   3.000000,   0.500000
  8.515239,   3.745439,  12.026839,   0.134472,   0.456366,  -0.879572,   0.987806,   3.000000,   0.500000
 -0.003045,  14.413581,  -2.864484,  -0.496792,  -0.466367,   0.731915,   0.966412,   3.000000,   0.500000
 -9.186066,   9.508608,   2.154050,   0.484141,   0.067946,   0.872348,   0.929052,   3.000000,   0.500000
 -8.840629, -12.845856,  10.072346,   0.371017,  -0.342759,   0.863054,   0.977987,   3.000000,   0.500000
-10.214986, -11.675951,  -6.826064,   0.346311,  -0.205492,   0.915337,   0.992867,   3.000000,   0.500000
  3.714261,  14.330537,  -3.497275,   0.131961,   0.589371,  -0.797012,   0.948834,   3.000000,   0.500000
 -1.485034,  13.009222, -14.519082,   0.001341,  -0.186010,   0.982547,   0.916457,   3.000000,   0.500000
 11.743810,   2.361553,   4.548925,   0.016485,   0.281757,  -0.959344,   0.979898,   3.000000,   0.500000
-11.170719,   9.366810, -14.753071,   0.231727,  -0.971048,  -0.058038,   0.937106,   3.000000,   0.500000
-12.590500,   3.810921,  -4.041301,  -0.657333,  -0.181258,  -0.731477,   0.909202,   3.000000,   0.500000
-13.123342,   6.575309,  -2.637674,  -0.411414,   0.160631,  -0.897183,   0.932086,   3.000000,   0.500000
 -7.740453,  -0.891263,  11.711387,   0.270306,  -0.953000,  -0.136842,   0.812613,   3.000000,   0.500000
-11.400841,   9.580933,  -0.930661,  -0.395297,   0.138025,  -0.908124,   0.982985,   3.000000,   0.500000
 -4.923114,  -2.301351,   4.459026,  -0.710627,  -0.702067,   0.045940,   0.837738,   3.000000,   0.500000
-12.021318,   7.398283,   8.075961,   0.071814,  -0.550341,   0.831846,   0.991319,   3.000000,   0.500000
 11.171690,  14.345462,   4.904654,   0.284004,  -0.388024,   0.876800,   0.984744,   3.000000,   0.500000
  6.744341,  -0.561430, -13.797806,   0.149556,   0.453735,  -0.878498,   0.975331,   3.000000,   0.500000
  3.025448,  -6.516226,  -2.025248,  -0.272195,   0.214036,   0.938136,   0.931101,   3.000000,   0.500000
 -0.143845,  -2.991144,   7.701142,   0.465102,  -0.525543,  -0.712380,   0.839917,   3.000000,   0.500000
-13.520774,  13.387360,   4.444048,   0.316103,  -0.424701,   0.848356,   0.984725,   3.000000,   0.500000
-14.146743,  -9.655338, -11.170357,   0.203270,  -0.365927,   0.908173,   0.992568,   3.000000,   0.500000
 -8.348400,  -6.104365,  -1.167343,   0.954591,  -0.017559,   0.297403,   0.875331,   3.000000,   0.500000
-11.840659,  -5.686908, -11.969304,  -0.132550,  -0.239076,   0.961911,   0.959074,   3.000000,   0.500000
 -3.768963,   1.864793,   1.093161,  -0.758634,  -0.486791,   0.433023,   0.990446,   3.000000,   0.500000
 -4.243752,   9.809987,  13.105403,   0.686870,  -0.440297,   0.578229,   0.834393,   3.000000,   0.500000
 -3.835250,   0.873007,   0.835159,  -0.759003,  -0.477860,   0.442227,   0.983096,   3.000000,   0.500000
  6.875247,  -9.842027,  -2.315055,   0.449885,  -0.634409,   0.628592,   0.836945,   3.000000,   0.500000
 14.446175,   2.279147,  -4.343743,   0.204306,  -0.019093,   0.978721,   0.974443,   3.000000,   0.500000
 -4.480549, -13.062880,   5.619277,  -0.423027,  -0.145473,  -0.894363,   0.925891,   3.000000,   0.500000
  6.801752,   0.031803,  10.888439,   0.301589,   0.720377,  -0.624580,   0.940621,   3.000000,   0.500000
 -9.765598,  13.297861,   0.274277,   0.396531,  -0.080711,   0.914467,   0.990150,   3.000000,   0.500000
-13.893582,  14.272433,  -7.762863,  -0.252585,   0.093421,  -0.963054,   0.994066,   3.000000,   0.500000
-14.548286,  -6.040850,   1.572687,   0.734393,  -0.023475,   0.678318,   0.796836,   3.000000,   0.500000
 13.672384, -13.358959,  -8.342731,  -0.098589,   0.094189,  -0.990661,   0.994652,   3.000000,   0.500000
 13.707130,  -4.766035,   5.042993,  -0.226051,  -0.318527,   0.920566,   0.951536,   3.000000,   0.500000
 13.252796,   6.100286, -11.716859,  -0.446641,   0.163212,  -0.879701,   0.984566,   3.000000,   0.500000
 -8.324706,  10.541423,  11.051904,   0.564652,  -0.748413,   0.347916,   0.887695,   3.000000,   0.500000
-10.170349,  12.565426,   3.738641,  -0.549114,   0.061972,  -0.833447,   0.981890,   3.000000,   0.500000
  4.705027,  -4.702403,  -2.201758,  -0.543370,   0.421417,   0.726055,   0.959592,   3.000000,   0.500000
 -3.323238,  10.429703,  -6.036413,  -0.512999,  -0.442754,   0.735392,   0.974875,   3.000000,   0.500000
 -8.597228,   1.846910,   2.509159,   0.614478,   0.617427,  -0.491122,   0.946513,   3.000000,   0.500000
  5.036251,   4.910354,   7.776741,  -0.471157,   0.033721,   0.881405,   0.884813,   3.000000,   0.500000
  0.549833,   6.045049, -14.996131,  -0.652814,   0.022930,   0.757171,   0.845495,   3.000000,   0.500000
 -8.546332,  -4.536110,   6.284570,   0.380485,   0.784635,  -0.489468,   0.946299,   3.000000,   0.500000
 12.014968,   7.571754,  11.944246,   0.422077,  -0.533212,   0.733168,   0.969198,   3.000000,   0.500000
 14.232232, -11.163129,  -3.426016,  -0.317818,   0.181819,  -0.930556,   0.954247,   3.000000,   0.500000
 10.069997, -12.190490,   0.105413,   0.358785,  -0.484066,   0.798093,   0.967835,   3.000000,   0.500000
 -2.968857,  -8.493830,  14.307643,   0.070780,  -0.992618,   0.098486,   0.882510,   3.000000,   0.500000
 -5.213506,   4.180148,   1.111496,  -0.759930,  -0.520290,   0.389621,   0.974809,   3.000000,   0.500000
 -1.306999, -14.744413,   0.822025,   0.244603,   0.140605,  -0.959374,   0.896657,   3.000000,   0.500000
  4.578210,  -7.235677,   8.546704,  -0.374232,  -0.887700,   0.268214,   0.931424,   3.000000,   0.500000
-13.391263,  12.926603,  -3.303087,  -0.305197,   0.235460,  -0.922721,   0.995611,   3.000000,   0.500000
-11.400974,  13.303985,   4.551440,  -0.429436,   0.288110,  -0.855907,   0.981069,   3.000000,   0.500000
 14.889023,  12.733685,  14.303097,  -0.038240,   0.346217,  -0.937375,   0.828547,   3.000000,   0.500000
  3.059335,  12.648955,  -9.869288,  -0.352262,  -0.352064,   0.867157,   0.990530,   3.000000,   0.500000
-13.134335,   9.750185, -14.554854,   0.189977,  -0.886119,   0.422731,   0.844068,   3.000000,   0.500000
-14.871918,  12.282335,   6.951303,  -0.159841,   0.559457,  -0.813301,   0.986631,   3.000000,   0.500000
 13.470875,   1.399228, -12.275503,   0.120185,  -0.117000,   0.985833,   0.989270,   3.000000,   0.500000
-14.137550,  -8.294651,  -9.856512,   0.286297,  -0.363866,   0.886361,   0.994404,   3.000000,   0.500000
-12.615497,  13.551173,   4.322893,   0.323315,  -0.396531,   0.859203,   0.982400,   3.000000,   0.500000
 -6.065489,  -3.254113,  -7.471745,  -0.752509,  -0.420901,   0.506529,   0.957766,   3.000000,   0.500000
 13.811139,  -9.299981,   9.248921,  -0.014940,  -0.375413,   0.926737,   0.982945,   3.000000,   0.500000
  5.248335,  -9.699264, -14.806835,   0.446202,   0.519867,  -0.728452,   0.981256,   3.000000,   0.500000
-12.650488,  14.886503,  10.858542,   0.269872,  -0.394609,   0.878324,   0.878267,   3.000000,   0.500000
-10.521055,  10.819073,  11.593044,   0.490771,  -0.845576,   0.210109,   0.930306,   3.000000,   0.500000
  3.194341,   0.569282,   5.855097,   0.499444,  -0.622349,  -0.602692,   0.902863,   3.000000,   0.500000
  0.600364,  -2.324920,   9.986301,  -0.253939,   0.949039,   0.186653,   0.900689,   3.000000,   0.500000
 -9.564794,  -5.061614, -13.094570,  -0.499319,  -0.015954,   0.866272,   0.803173,   3.000000,   0.500000
 11.976104,  10.872220,   2.319463,  -0.370190,   0.529739,  -0.763109,   0.990427,   3.000000,   0.500000
 13.758188,  -3.879441,   5.354300,  -0.443587,  -0.298871,   0.844930,   0.958996,   3.000000,   0.500000
 13.944988,  13.192067,  14.148223,   0.016813,  -0.197344,   0.980190,   0.912523,   3.000000,   0.500000
 -8.681113,   2.898494,  13.867313,  -0.362944,   0.929636,   0.063627,   0.988605,   3.000000,   0.500000
-12.028515,   8.374786,   2.207400,  -0.261518,   0.278357,  -0.924189,   0.982779,   3.000000,   0.500000
 13.716537,   2.012001,  -3.470012,   0.217460,  -0.060993,   0.974162,   0.985203,   3.000000,   0.500000
 -7.388841, -14.567325,   7.354724,  -0.519526,   0.149069,  -0.841351,   0.976038,   3.000000,   0.500000
  6.253775,  -4.486367,   1.250498,  -0.725820,   0.133390,   0.674828,   0.950558,   3.000000,   0.500000
 -3.765213,  12.717570,   7.968881,   0.462997,   0.284067,   0.839607,   0.928663,   3.000000,   0.500000
 11.124080, -11.734430,   6.413608,  -0.033205,  -0.225238,   0.973738,   0.980617,   3.000000,   0.500000
-11.588954,  -3.667718,  -1.046666,   0.982567,  -0.063546,   0.174710,   0.961026,   3.000000,   0.500000
-10.300947,  -2.391391,  13.323077,   0.569519,  -0.110444,  -0.814525,   0.711323,   3.000000,   0.500000
  3.918621,  -3.018457, -14.307833,  -0.290607,  -0.635489,   0.715333,   0.982804,   3.000000,   0.500000
 -3.239720,  14.414442,  -4.950039,   0.447783,   0.475960,  -0.756936,   0.974765,   3.000000,   0.500000
 14.528856, -10.179932,   0.000691,   0.486309,  -0.351444,   0.799994,   0.949197,   3.000000,   0.500000
 13.475166,  -6.153862,   4.044172,  -0.119805,   0.346200,  -0.930480,   0.940196,   3.000000,   0.500000
 -5.809589,  -6.466913,  11.174247,   0.105472,  -0.947861,   0.300724,   0.850308,   3.000000,   0.500000
 12.638843, -11.612537, -11.939244,   0.072226,  -0.144579,   0.986854,   0.988631,   3.000000,   0.500000
 -4.995057,  -3.338621,   3.196674,   0.693142,   0.625213,   0.358696,   0.708924,   3.000000,   0.500000
 -3.433602,  -4.949946,   5.076997,  -0.057803,  -0.224515,  -0.972755,   0.640584,   3.000000,   0.500000
  7.394873, -13.229879,  -4.050014,   0.178940,  -0.635122,   0.751399,   0.989620,   3.000000,   0.500000
-10.233295,  13.952269,  13.302152,   0.400354,  -0.846178,   0.351710,   0.754513,   3.000000,   0.500000
 -8.802819,  -3.105256,  13.286416,   0.614113,  -0.495425,  -0.614345,   0.705326,   3.000000,   0.500000
 -1.006983,  12.249310,  14.677637,   0.092698,  -0.068755,   0.993318,   0.930662,   3.000000,   0.500000
 -9.791838,  11.087826,  14.723285,  -0.244623,   0.969484,  -0.016126,   0.922409,   3.000000,   0.500000
  6.883407,  -0.431474,  13.968086,   0.191097,   0.524688,  -0.829569,   0.973605,   3.000000,   0.500000
  5.433977,  13.503791,  -8.413361,  -0.319443,  -0.363165,   0.875253,   0.989441,   3.000000,   0.500000
-14.159161, -10.997204,  11.762276,   0.119114,  -0.217097,   0.968855,   0.977864,   3.000000,   0.500000
  9.476396,   7.830428,   2.529425,  -0.107339,   0.683469,  -0.722044,   0.979705,   3.000000,   0.500000
-11.752925, -14.408859,  12.971420,  -0.357074,   0.009975,  -0.934023,   0.742694,   3.000000,   0.500000
 -8.401355, -10.277030,  13.183160,  -0.108263,   0.480938,  -0.870045,   0.890512,   3.000000,   0.500000
 12.832055, -13.067334,  -7.849043,  -0.076248,   0.089290,  -0.993083,   0.994355,   3.000000,   0.500000
 14.438307,   9.493975, -12.405199,  -0.194101,   0.256760,  -0.946784,   0.957090,   3.000000,   0.500000
  8.440571,   4.227858,  13.286489,  -0.099712,  -0.422153,   0.901024,   0.985387,   3.000000,   0.500000
  8.514226, -14.666261,  13.772522,  -0.170018,  -0.303578,   0.937515,   0.989466,   3.000000,   0.500000
  2.827646, -10.353343, -14.145899,   0.481766,   0.598694,  -0.639896,   0.966840,   3.000000,   0.500000
  0.375636,  -3.524356,   5.218605,  -0.364315,   0.476141,   0.800353,   0.921071,   3.000000,   0.500000
  7.908188,  -7.441033, -14.672975,   0.419745,   0.457302,  -0.784021,   0.958962,   3.000000,   0.500000
  7.694262,  -8.751150,  -8.137433,  -0.000338,   0.372743,  -0.927935,   0.926796,   3.000000,   0.500000
 -4.481595,  -4.255455,  11.103709,   0.189409,  -0.981740,   0.017649,   0.900195,   3.000000,   0.500000
 -1.505700,  13.547733,  -8.892823,   0.441317,   0.452990,  -0.774622,   0.981357,   3.000000,   0.500000
 -4.233154,  -8.011327,  -7.691590,   0.164359,   0.402895,   0.900367,   0.920108,   3.000000,   0.500000
  1.804194,  -7.986469,  -2.737380,   0.205197,  -0.151947,  -0.966854,   0.942351,   3.000000,   0.500000
 12.921328,   5.530507, -10.497034,  -0.443884,   0.014315,  -0.895970,   0.987006,   3.000000,   0.500000
 14.144265,  11.433365,   1.257961,  -0.384630,   0.380984,  -0.840780,   0.991434,   3.000000,   0.500000
 10.938015,  -3.625067,  -3.435536,  -0.565515,   0.153702,   0.810289,   0.917283,   3.000000,   0.500000
  6.177060,  10.012696,  -9.544283,   0.221255,   0.253227,  -0.941765,   0.989317,   3.000000,   0.500000
 -3.500675,   3.616515,   3.026621,   0.715949,   0.510580,  -0.476158,   0.980754,   3.000000,   0.500000
 -0.571382,  -2.033753,  -9.394479,  -0.627567,  -0.619555,   0.471500,   0.985293,   3.000000,   0.500000
 14.475434,  -8.026937,  10.163641,   0.168949,   0.319011,  -0.932571,   0.980016,   3.000000,   0.500000
  2.912956,   2.254348,   9.411854,   0.558700,  -0.827178,  -0.060260,   0.820318,   3.000000,   0.500000
  4.719431,  -0.519706,  -0.515685,   0.585056,  -0.338831,  -0.736819,   0.991661,   3.000000,   0.500000
  4.758620,  -1.521262,  -0.459655,   0.624406,  -0.334819,  -0.705700,   0.991070,   3.000000,   0.500000
 -1.362305,  -3.777227,  -0.114642,  -0.267049,   0.317429,   0.909903,   0.925935,   3.000000,   0.500000
  5.566513,  -9.911736,   5.489962,  -0.486418,  -0.414673,   0.769054,   0.941352,   3.000000,   0.500000
  6.837337,   4.500475,  -0.966745,   0.594081,  -0.699856,  -0.396572,   0.832361,   3.000000,   0.500000
 -7.329459,  -5.673801,  10.615092,   0.258696,   0.804813,  -0.534184,   0.838557,   3.000000,   0.500000
 -9.189680,  -8.759036, -11.847089,   0.204563,  -0.011088,   0.978791,   0.951562,   3.000000,   0.500000
 -4.716606,   2.559639,   2.721733,  -0.710290,  -0.539344,   0.452324,   0.981500,   3.000000,   0.500000
 12.194295,   1.149648,   8.316256,   0.004083,  -0.238177,   0.971213,   0.982764,   3.000000,   0.500000
  3.207917,   6.478975,   1.041710,   0.740858,  -0.335460,  -0.581891,   0.932210,   3.000000,   0.500000
 -6.744750,   4.364988,   2.931611,   0.752701,   0.530434,  -0.389974,   0.953154,   3.000000,   0.500000
 -8.969395,   3.727628,  -0.094332,   0.848626,   0.528437,   0.024267,   0.845040,   3.000000,   0.500000
 -8.109259, -11.093848,   7.335339,  -0.331848,   0.173898,  -0.927166,   0.967899,   3.000000,   0.500000
-12.697869,   6.374785,   8.678941,  -0.049935,   0.497536,  -0.866005,   0.987979,   3.000000,   0.500000
 -1.423055,  -9.515454,  11.555827,   0.136384,   0.927578,   0.347849,   0.934226,   3.000000,   0.500000
  8.545475,  -6.192392,  -1.002073,   0.846151,  -0.109686,  -0.521534,   0.881114,   3.000000,   0.500000
 -2.131235,  12.594382,   6.996798,   0.321231,   0.634295,   0.703193,   0.921461,   3.000000,   0.500000
 -3.432403,  14.354297, -12.189996,   0.178009,   0.646303,  -0.742028,   0.948344,   3.000000,   0.500000
  0.406858,   8.538010,  -9.007073,  -0.355735,  -0.278277,   0.892196,   0.985088,   3.000000,   0.500000
 14.147288,  -1.419194, -12.777062,   0.028494,   0.157353,  -0.987131,   0.988357,   3.000000,   0.500000
 11.162354,  -5.203019,  -8.915954,  -0.418345,   0.380536,   0.824730,   0.977462,   3.000000,   0.500000
 -6.580873,  -2.050326,   5.765647,   0.503787,   0.762200,  -0.406509,   0.946975,   3.000000,   0.500000
 -6.444249,  -9.299825, -12.077168,   0.160830,   0.343631,   0.925230,   0.875448,   3.000000,   0.500000
  6.799283,   7.058062,   7.805094,   0.098295,   0.512362,  -0.853126,   0.784982,   3.000000,   0.500000
 -4.320257,  -6.965641,  14.394114,  -0.194672,   0.974904,   0.108008,   0.873362,   3.000000,   0.500000
 10.081942,   6.033787, -10.259979,   0.135871,  -0.098589,   0.985809,   0.986529,   3.000000,   0.500000
-11.069045,   9.516776,  14.289496,  -0.329820,   0.942971,   0.044992,   0.945789,   3.000000,   0.500000
-12.170935, -10.363216,  -7.960248,   0.292460,  -0.304956,   0.906349,   0.992775,   3.000000,   0.500000
  8.147104,  -8.411543,  12.665414,  -0.451962,  -0.437865,   0.777177,   0.969811,   3.000000,   0.500000
 11.896870,   7.176149,  -8.030632,  -0.291021,   0.127508,  -0.948182,   0.985209,   3.000000,   0.500000
 12.368119,  13.612423,  -0.187797,   0.272050,  -0.447567,   0.851864,   0.989975,   3.000000,   0.500000
 -3.961077, -11.443501,  12.345852,   0.127484,  -0.943776,   0.305015,   0.781663,   3.000000,   0.500000
 -2.567342, -14.475982,   5.913614,  -0.384281,  -0.626924,  -0.677713,   0.938325,   3.000000,   0.500000
  5.986361,   7.836032,  -6.393782,   0.308729,   0.101622,  -0.945706,   0.971290,   3.000000,   0.500000
 12.900607,   9.141841,  -9.349164,   0.134708,  -0.217350,   0.966754,   0.986301,   3.000000,   0.500000
 13.838084,  10.511393,   1.650284,  -0.378341,   0.380604,  -0.843800,   0.990980,   3.000000,   0.500000
 11.925797,  -6.369798,  -3.078632,   0.879530,  -0.049732,  -0.473238,   0.811505,   3.000000,   0.500000
 12.886285,  14.974671,  11.965181,   0.056082,   0.137142,  -0.988963,   0.978107,   3.000000,   0.500000
-12.840441,   5.331535, -14.780823,   0.361649,  -0.756035,   0.545546,   0.903621,   3.000000,   0.500000
  1.507459, -10.874156,  12.458761,  -0.278822,  -0.958466,   0.060010,   0.783955,   3.000000,   0.500000
  5.416174,  -5.404675,   1.251529,   0.736010,  -0.256618,  -0.626448,   0.936146,   3.000000,   0.500000
 -2.206163, -12.810877,   6.554164,   0.360867,   0.522447,   0.772544,   0.911519,   3.000000,   0.500000
 -0.576002,   9.587603,  10.760123,   0.409097,   0.069804,   0.909817,   0.797546,   3.000000,   0.500000
  5.999790, -10.255865,  14.959045,  -0.410656,  -0.488463,   0.769912,   0.985686,   3.000000,   0.500000
 -8.758908,   7.257703,  14.776870,   0.274342,  -0.960374,   0.049172,   0.982652,   3.000000,   0.500000
-11.062929,  -5.227576,   7.792065,   0.401382,   0.647326,  -0.647968,   0.984850,   3.000000,   0.500000
 -5.194864,  -6.838213,  13.874230,  -0.391706,   0.871551,   0.294898,   0.824207,   3.000000,   0.500000
 -3.448130,  11.963682,  -5.856732,  -0.455343,  -0.405908,   0.792402,   0.976930,   3.000000,   0.500000
  3.411160,   4.912710,  -0.664365,   0.611877,  -0.128261,  -0.780484,   0.937467,   3.000000,   0.500000
-11.967554,   1.978067,   3.036133,   0.239028,   0.378615,  -0.894157,   0.865370,   3.000000,   0.500000
